,text,image_paths
6689,shared pedestrian car space,./data/final_images/6689.jpg
6690,shared pedestrian car space,./data/final_images/6690.jpg
6691,shared pedestrian car space,./data/final_images/6691.jpg
6692,shared pedestrian car space,./data/final_images/6692.jpg
6693,shared pedestrian car space,./data/final_images/6693.jpg
6694,bumpy grass sand gravel,./data/final_images/6694.jpg
6695,shared pedestrian car space,./data/final_images/6695.jpg
6696,cracks grass,./data/final_images/6696.jpg
6697,shared pedestrian car space,./data/final_images/6697.jpg
6698,bumpy,./data/final_images/6698.jpg
6699,litter garbage,./data/final_images/6699.jpg
6700,bumpy cracks grass sand gravel uneven slanted very broken,./data/final_images/6700.jpg
6701,missing tactile warning,./data/final_images/6701.jpg
6702,shared pedestrian car space,./data/final_images/6702.jpg
6703,missing tactile warning,./data/final_images/6703.jpg
6704,shared pedestrian car space,./data/final_images/6704.jpg
6705,trash recycling can,./data/final_images/6705.jpg
6706,litter garbage,./data/final_images/6706.jpg
6707,missing tactile warning,./data/final_images/6707.jpg
6708,shared pedestrian car space,./data/final_images/6708.jpg
6709,shared pedestrian car space,./data/final_images/6709.jpg
6710,shared pedestrian car space,./data/final_images/6710.jpg
6711,narrow,./data/final_images/6711.jpg
6712,narrow,./data/final_images/6712.jpg
6713,shared pedestrian car space,./data/final_images/6713.jpg
6714,tree vegetation,./data/final_images/6714.jpg
6715,cracks,./data/final_images/6715.jpg
6716,narrow sidewalk,./data/final_images/6716.jpg
6717,ends abruptly,./data/final_images/6717.jpg
6718,button waist height,./data/final_images/6718.jpg
6719,ends abruptly,./data/final_images/6719.jpg
6720,points into traffic steep,./data/final_images/6720.jpg
6721,litter garbage,./data/final_images/6721.jpg
6722,points into traffic,./data/final_images/6722.jpg
6723,bumpy sand gravel,./data/final_images/6723.jpg
6724,street has no sidewalks,./data/final_images/6724.jpg
6725,litter garbage,./data/final_images/6725.jpg
6726,narrow,./data/final_images/6726.jpg
6727,narrow,./data/final_images/6727.jpg
6728,street has no sidewalks,./data/final_images/6728.jpg
6729,narrow parked scooter motorcycle,./data/final_images/6729.jpg
6730,surface problem,./data/final_images/6730.jpg
6731,broken surface,./data/final_images/6731.jpg
6732,broken surface uneven surface,./data/final_images/6732.jpg
6733,street has no sidewalks,./data/final_images/6733.jpg
6734,street has no sidewalks,./data/final_images/6734.jpg
6735,street has no sidewalks,./data/final_images/6735.jpg
6736,narrow sidewalk,./data/final_images/6736.jpg
6737,narrow sidewalk,./data/final_images/6737.jpg
6738,ends abruptly,./data/final_images/6738.jpg
6739,unclear if needed,./data/final_images/6739.jpg
6740,uneven slanted,./data/final_images/6740.jpg
6741,no alternate route,./data/final_images/6741.jpg
6742,no alternate route,./data/final_images/6742.jpg
6743,street has no sidewalks,./data/final_images/6743.jpg
6744,street has a sidewalk,./data/final_images/6744.jpg
6745,ends abruptly,./data/final_images/6745.jpg
6746,grass,./data/final_images/6746.jpg
6747,ends abruptly,./data/final_images/6747.jpg
6748,ends abruptly,./data/final_images/6748.jpg
6749,grass,./data/final_images/6749.jpg
6750,grass,./data/final_images/6750.jpg
6751,cracks grass,./data/final_images/6751.jpg
6752,cracks grass,./data/final_images/6752.jpg
6753,ends abruptly,./data/final_images/6753.jpg
6754,grass,./data/final_images/6754.jpg
6755,grass,./data/final_images/6755.jpg
6756,height difference,./data/final_images/6756.jpg
6757,points into traffic,./data/final_images/6757.jpg
6758,paint fading,./data/final_images/6758.jpg
6759,narrow sidewalk,./data/final_images/6759.jpg
6760,street has no sidewalks,./data/final_images/6760.jpg
6761,parked car,./data/final_images/6761.jpg
6762,street has no sidewalks,./data/final_images/6762.jpg
6763,street has no sidewalks,./data/final_images/6763.jpg
6764,missing tactile warning,./data/final_images/6764.jpg
6765,narrow sidewalk,./data/final_images/6765.jpg
6766,missing tactile warning,./data/final_images/6766.jpg
6767,trash recycling can,./data/final_images/6767.jpg
6768,missing tactile warning,./data/final_images/6768.jpg
6769,trash recycling can,./data/final_images/6769.jpg
6770,missing tactile warning narrow,./data/final_images/6770.jpg
6771,missing tactile warning,./data/final_images/6771.jpg
6772,missing tactile warning,./data/final_images/6772.jpg
6773,grass,./data/final_images/6773.jpg
6774,grass,./data/final_images/6774.jpg
6775,shared pedestrian car space street has no sidewalks,./data/final_images/6775.jpg
6776,parked car,./data/final_images/6776.jpg
6777,vegetation,./data/final_images/6777.jpg
6778,cracks grass,./data/final_images/6778.jpg
6779,bumpy cracks,./data/final_images/6779.jpg
6780,surface problem,./data/final_images/6780.jpg
6781,surface problem,./data/final_images/6781.jpg
6782,not level with street,./data/final_images/6782.jpg
6783,ends abruptly,./data/final_images/6783.jpg
6784,street has no sidewalks,./data/final_images/6784.jpg
6785,grass,./data/final_images/6785.jpg
6786,not level with street,./data/final_images/6786.jpg
6787,grass,./data/final_images/6787.jpg
6788,ends abruptly,./data/final_images/6788.jpg
6789,street has no sidewalks,./data/final_images/6789.jpg
6790,bumpy cracks,./data/final_images/6790.jpg
6791,street has no sidewalks,./data/final_images/6791.jpg
6792,street has no sidewalks,./data/final_images/6792.jpg
6793,street has no sidewalks,./data/final_images/6793.jpg
6794,ends abruptly,./data/final_images/6794.jpg
6795,grass,./data/final_images/6795.jpg
6796,cracks,./data/final_images/6796.jpg
6797,ends abruptly,./data/final_images/6797.jpg
6798,bumpy,./data/final_images/6798.jpg
6799,bumpy cracks uneven slanted,./data/final_images/6799.jpg
6800,grass,./data/final_images/6800.jpg
6801,missing tactile warning surface problem,./data/final_images/6801.jpg
6802,vegetation,./data/final_images/6802.jpg
6803,cracks grass,./data/final_images/6803.jpg
6804,cracks,./data/final_images/6804.jpg
6805,not level with street,./data/final_images/6805.jpg
6806,bumpy cracks grass narrow sidewalk uneven slanted,./data/final_images/6806.jpg
6807,bumpy cracks grass narrow sidewalk uneven slanted,./data/final_images/6807.jpg
6808,bumpy cracks grass narrow sidewalk,./data/final_images/6808.jpg
6809,missing tactile warning,./data/final_images/6809.jpg
6810,no alternate route,./data/final_images/6810.jpg
6811,missing tactile warning narrow,./data/final_images/6811.jpg
6812,very broken,./data/final_images/6812.jpg
6813,paint fading,./data/final_images/6813.jpg
6814,not level with street,./data/final_images/6814.jpg
6815,grass,./data/final_images/6815.jpg
6816,cracks grass,./data/final_images/6816.jpg
6817,missing tactile warning narrow not enough landing space points into traffic,./data/final_images/6817.jpg
6818,cracks grass,./data/final_images/6818.jpg
6819,bumpy cracks,./data/final_images/6819.jpg
6820,missing tactile warning narrow not enough landing space points into traffic,./data/final_images/6820.jpg
6821,sand gravel,./data/final_images/6821.jpg
6822,not level with street surface problem,./data/final_images/6822.jpg
6823,grass,./data/final_images/6823.jpg
6824,parked car,./data/final_images/6824.jpg
6825,ends abruptly street has no sidewalks,./data/final_images/6825.jpg
6826,grass,./data/final_images/6826.jpg
6827,grass narrow sidewalk,./data/final_images/6827.jpg
6828,uneven slanted,./data/final_images/6828.jpg
6829,cracks grass narrow sidewalk,./data/final_images/6829.jpg
6830,cracks sand gravel,./data/final_images/6830.jpg
6831,grass,./data/final_images/6831.jpg
6832,cracks,./data/final_images/6832.jpg
6833,cracks grass narrow sidewalk,./data/final_images/6833.jpg
6834,cracks grass sand gravel,./data/final_images/6834.jpg
6835,grass narrow sidewalk,./data/final_images/6835.jpg
6836,cracks grass,./data/final_images/6836.jpg
6837,cracks uneven slanted,./data/final_images/6837.jpg
6838,grass,./data/final_images/6838.jpg
6839,cracks,./data/final_images/6839.jpg
6840,points into traffic,./data/final_images/6840.jpg
6841,cracks grass,./data/final_images/6841.jpg
6842,cracks,./data/final_images/6842.jpg
6843,bumpy cracks,./data/final_images/6843.jpg
6844,bumpy,./data/final_images/6844.jpg
6845,fire hydrant,./data/final_images/6845.jpg
6846,pole,./data/final_images/6846.jpg
6847,missing tactile warning,./data/final_images/6847.jpg
6848,missing tactile warning,./data/final_images/6848.jpg
6849,ends abruptly,./data/final_images/6849.jpg
6850,missing tactile warning,./data/final_images/6850.jpg
6851,paint fading,./data/final_images/6851.jpg
6852,missing tactile warning narrow not enough landing space,./data/final_images/6852.jpg
6853,missing tactile warning,./data/final_images/6853.jpg
6854,pole,./data/final_images/6854.jpg
6855,paint fading,./data/final_images/6855.jpg
6856,missing tactile warning,./data/final_images/6856.jpg
6857,missing tactile warning,./data/final_images/6857.jpg
6858,surface problem,./data/final_images/6858.jpg
6859,narrow,./data/final_images/6859.jpg
6860,broken surface paint fading,./data/final_images/6860.jpg
6861,cracks,./data/final_images/6861.jpg
6862,pole,./data/final_images/6862.jpg
6863,button waist height one button,./data/final_images/6863.jpg
6864,button waist height one button,./data/final_images/6864.jpg
6865,pole,./data/final_images/6865.jpg
6866,paint fading,./data/final_images/6866.jpg
6867,fire hydrant,./data/final_images/6867.jpg
6868,construction,./data/final_images/6868.jpg
6869,pole,./data/final_images/6869.jpg
6870,cracks,./data/final_images/6870.jpg
6871,ends abruptly,./data/final_images/6871.jpg
6872,pole,./data/final_images/6872.jpg
6873,street has no sidewalks,./data/final_images/6873.jpg
6874,no crosswalk,./data/final_images/6874.jpg
6875,pole,./data/final_images/6875.jpg
6876,sign,./data/final_images/6876.jpg
6877,tree,./data/final_images/6877.jpg
6878,points into traffic,./data/final_images/6878.jpg
6879,pole,./data/final_images/6879.jpg
6880,cracks,./data/final_images/6880.jpg
6881,ends abruptly,./data/final_images/6881.jpg
6882,missing tactile warning,./data/final_images/6882.jpg
6883,grass,./data/final_images/6883.jpg
6884,surface problem,./data/final_images/6884.jpg
6885,missing tactile warning,./data/final_images/6885.jpg
6886,pole,./data/final_images/6886.jpg
6887,bumpy cracks,./data/final_images/6887.jpg
6888,tree,./data/final_images/6888.jpg
6889,grass,./data/final_images/6889.jpg
6890,uneven slanted,./data/final_images/6890.jpg
6891,missing tactile warning,./data/final_images/6891.jpg
6892,missing tactile warning points into traffic,./data/final_images/6892.jpg
6893,grass,./data/final_images/6893.jpg
6894,narrow sidewalk,./data/final_images/6894.jpg
6895,cracks very broken,./data/final_images/6895.jpg
6896,paint fading,./data/final_images/6896.jpg
6897,surface problem,./data/final_images/6897.jpg
6898,steep surface problem,./data/final_images/6898.jpg
6899,points into traffic debris pooled water,./data/final_images/6899.jpg
6900,paint fading,./data/final_images/6900.jpg
6901,broken surface paint fading,./data/final_images/6901.jpg
6902,surface problem,./data/final_images/6902.jpg
6903,brick cobblestone,./data/final_images/6903.jpg
6904,brick cobblestone,./data/final_images/6904.jpg
6905,steep,./data/final_images/6905.jpg
6906,steep,./data/final_images/6906.jpg
6907,debris pooled water,./data/final_images/6907.jpg
6908,lack thereof,./data/final_images/6908.jpg
6909,bumpy cracks uneven slanted very broken,./data/final_images/6909.jpg
6910,cracks very broken,./data/final_images/6910.jpg
6911,needs curb to be fixed cracks uneven slanted,./data/final_images/6911.jpg
6912,broken bumpy,./data/final_images/6912.jpg
6913,unclear if needed,./data/final_images/6913.jpg
6914,surface problem,./data/final_images/6914.jpg
6915,surface problem,./data/final_images/6915.jpg
6916,construction,./data/final_images/6916.jpg
6917,height difference uneven slanted,./data/final_images/6917.jpg
6918,lack of markers,./data/final_images/6918.jpg
6919,not level with street,./data/final_images/6919.jpg
6920,surface problem,./data/final_images/6920.jpg
6921,debris pooled water,./data/final_images/6921.jpg
6922,surface problem,./data/final_images/6922.jpg
6923,surface problem,./data/final_images/6923.jpg
6924,not level with street,./data/final_images/6924.jpg
6925,narrow,./data/final_images/6925.jpg
6926,not level with street surface problem,./data/final_images/6926.jpg
6927,surface problem,./data/final_images/6927.jpg
6928,surface problem,./data/final_images/6928.jpg
6929,not level with street,./data/final_images/6929.jpg
6930,surface problem,./data/final_images/6930.jpg
6931,height difference,./data/final_images/6931.jpg
6932,uneven slanted very broken,./data/final_images/6932.jpg
6933,height difference uneven slanted,./data/final_images/6933.jpg
6934,debris pooled water,./data/final_images/6934.jpg
6935,not level with street,./data/final_images/6935.jpg
6936,narrow,./data/final_images/6936.jpg
6937,not level with street surface problem,./data/final_images/6937.jpg
6938,surface problem,./data/final_images/6938.jpg
6939,uneven slanted,./data/final_images/6939.jpg
6940,not level with street,./data/final_images/6940.jpg
6941,not level with street,./data/final_images/6941.jpg
6942,not level with street,./data/final_images/6942.jpg
6943,not level with street,./data/final_images/6943.jpg
6944,uneven slanted,./data/final_images/6944.jpg
6945,not level with street,./data/final_images/6945.jpg
6946,doesnt look very accessible,./data/final_images/6946.jpg
6947,uneven slanted,./data/final_images/6947.jpg
6948,uneven slanted,./data/final_images/6948.jpg
6949,not level with street,./data/final_images/6949.jpg
6950,surface problem,./data/final_images/6950.jpg
6951,surface problem,./data/final_images/6951.jpg
6952,missing tactile warning,./data/final_images/6952.jpg
6953,missing tactile warning,./data/final_images/6953.jpg
6954,missing tactile warning,./data/final_images/6954.jpg
6955,missing tactile warning,./data/final_images/6955.jpg
6956,,./data/final_images/6956.jpg
6957,not level with street,./data/final_images/6957.jpg
6958,uneven slanted,./data/final_images/6958.jpg
6959,ends abruptly,./data/final_images/6959.jpg
