image_paths,text
SK-A-5049.jpg,"Crucifixion of Jesus with Mary on the right and Saint John on the left, in front of a blue background with gold stars on it."
SK-A-3383.jpg,"The Adoration of the Shepherds. Mary kneels behind a rush coffin and holds the Christ child in her arms, on the right Joseph and a shepherd, on the left the donkey and ox. Through the stable view on a rocky landscape with a village and a castle."
SK-A-3978.jpg,"Portrait of Jacoba Bicker, wife of Pieter de Graeff. Knee piece, standing next to a column. Her family coat of arms on the base of the column. Pendant of SK-A-3977."
SK-A-1329.jpg,"View of the Singel in Amsterdam, in the direction of the Munt and the Munttoren. Several barges lie on the quays of the canal, on the right a man with a cart."
SK-A-4819.jpg,"Pupils appeared in front of the building Het Zeerecht on the Slijpstenen in Amsterdam. The pupils (boys in military service) are lined up in a rectangle, led by some officers, some of them on horseback. The masts of a sailing ship are visible in the background."
SK-A-3917.jpg,"Decorative painting with plants and animals. Stylized oak tree with a panther at the base of the tree, on the branches a parrot, two pigeons and other smaller birds. Part of a series of four paintings (SK-A-3916/3919)."
SK-A-2055.jpg,"In the background the walled city of Ankara (Angora), in the middle plan a landscape with men on horseback on the left, accompanied by (hunting) dogs and on the right a hunter, a horse caravan and a camel caravan crossing a bridge. The different stages of wool production are shown in the foreground. On the far right are the angora goats being sheared. Then from right to left we see the weaving of the wool by a drapery, the washing and boiling of the wool, the weighing of the wool, the weighing again (possibly the inspection of the wool), the spinning and the sale of the wool and a busy marketplace."
SK-A-280.jpg,"Italian landscape with hunters gathering at the bottom of a large stone staircase of a country house. On the right two horsemen, on the left men with hunting dogs."
SK-A-2093.jpg,The Denial of Peter. In the foreground two soldiers playing cards by candlelight.
SK-A-3584.jpg,"A girl dressed in a kimono, lying back on a couch. Probably the Geesje Kwak model."
SK-C-135.jpg,"An old man in his study, sitting behind a table with a paper in his hand. With the head leaning on the right hand. On the table more papers and an ink set. Books in the foreground, a bookcase against the wall."
SK-A-2390.jpg,"At the bottom of the stairs at the entrance to a palace, poor Lazarus lies begging, his sores being licked by dogs. There are several figures on the stairs. To the right of the palace an ornamental garden or park with a gazebo, a fountain and peacocks."
SK-A-1516.jpg,"Portrait of Johanna Christina Beelenkamp, wife of the engineer Cornelis Outshoorn. Standing, half-length, with one arm resting on a chair."
SK-A-1072.jpg,"Study of young woman, smiling, leaning forward with arms on a stone balustrade. On the right a bundle with a bottle of wine, knotted in a cloth."
SK-A-4584.jpg,"Portrait of Alexander Morus (1616-70). Professor in Amsterdam. Bust in oval, to the left. Part of a collection of portraits of Dutch poets."
SK-A-388.jpg,"A peasant wedding is celebrated in an inn. At a table on the right is the bride surrounded by men, on the wall behind her hangs a tapestry. The groom sits to her left and drinks his glass. In the foreground, an old man dances to the music of musicians with violin and cello. On the left, a standing man and woman watch. On the floor are eggshells, bones, a plate and a spoon."
SK-A-462.jpg,"A monkey and a dog with a still life of dead game (hares, pheasant, goose, chickens and other fowl) and fruits (grapes, pears and melon) with an ornamental garden vase. Two pigeons near the vase. In the background the Rijksdorp country residence near Wassenaar, owned by Jhr. Jacob Emmery baron van Wassenaar."
SK-A-4136.jpg,"Portrait of Hendrik Waller (1887-1951) at the age of three. Knee piece, sitting in a white dress on a chair, in the hands a toy horse on wheels."
SK-A-303.jpg,"Farmhouse with horse at the trough. Outside an inn, horses are cared for and travelers rest. On the right, a woman is breastfeeding her child, chickens are scratching in the foreground, on the left is a dog with a sleeping man."
SK-A-4876.jpg,"Allegory of the Tractate of Friendship and Commerce between their High Powers, the States General of the United Netherlands and the United States of America, 1782. Three figures depicting on the right the Dutch virgin sitting on a barrel with the freedom hat on a lance and on the left the American virgin with a helmet with feathers, in hand a lance with medallions and a helmet and the cadeucus. The virgins shook hands. In the background a man with a feather headdress and bare torso emptying a cornucopia on the ground. Fallen from this lie on the floor rolls of Virginia tobacco. Coming from a house at the Nieuwe Haven 32a in Dordrecht."
SK-A-4298.jpg,"Portrait of Frederick I (1657-1713), King of Prussia, probably represented as Elector of Brandenburg and Duke of Prussia. Bust, slightly to the right. Part of the portrait miniatures collection."
SK-A-999.jpg,River landscape in the Ardennes at sunset. Some figures with a horse resting along the bank at a rapid.
SK-A-2355.jpg,"Smeerenburg on Spitsbergen was a settlement of Dutch whalers. The painter has never been there and combined images and stories of it that he knew. The mountain on the left is probably that of Jan Mayen Island (Beerenberg), next to which the masts of whalers can be seen. In the tear-cooking ovens close to the beach, chopped pieces of whale bacon are cooked and processed into liquid tear. To the left of the beach is a whale carcass that is being flanged. To the right are the barracks of the men."
SK-A-91.jpg,The beheading of John the Baptist. The executioner has just cut off the preachers head and presents it to Salome on a plate. In the foreground the body bent over with hands tied behind the back.
SK-A-892.jpg,"Portrait of Cornelis van Ceters. Bust in an oval. Copy after an original from the third quarter of the sixteenth century. On the back the family coat of arms, an inscription and the number 1."
SK-A-2497.jpg,"Italian landscape with a heavy rock formation with trees and a pond. Travelers resting under the trees, mule drivers on a country road on the left."
SK-A-4690.jpg,"The Generosity of Scipio. On the left, Scipio, surrounded by soldiers, reunites the two betrothed. To the right and center men and women watch. In the background a landscape on the edge of a forest with ancient ruins and battles. On the reverse is an allegory of nature: a naked man is taught by the female personifications of Nature (with city crown and many breasts) and Law (with the tablets of the law)."
SK-C-1576.jpg,View of the courtyard of the East Indies House in Amsterdam. Three men are talking at the stairs in front of the entrance.
SK-A-3219.jpg,"Half-length portrait of a man in a dressing gown, sitting at a table with a drawing of flowers in his hand. On the table are books and an ink set. So-called portrait of Jacob Feitama Jr (1698-1774), merchant in Amsterdam. Pendant of the portrait of his wife (1727) Susanna van Collen SK-A-3220."
SK-A-355.jpg,"Still life with flowers. A bouquet of flowers, including tulips and roses, in a glass vase on a table. Next to the vase a watch."
SK-C-156.jpg,"Interior of a house with a woman sitting at a table cutting bread. On the table is a book, a pewter jug, a glass and bowls with butter and cheese. Behind the table stands a boy with his hands folded on his stomach. A dog sits on the floor at the womans feet. A violin with bow hangs against the back wall."
SK-A-986.jpg,"Mountainous landscape, some figures on and along a road. On the right against a hill a castle or monastery."
SK-A-3417.jpg,"The Adoration of the Kings. One of the kings kneels before Mary to kiss the Christ child. On the right the other kings with members of their retinue, on the left Joseph is watching."
SK-A-690.jpg,"A writer cuts his pen in an interior. He sits at a table by the window, above the table a mirror in which the face of the man can be seen. An ink set on the table, on the right is a coat over the chair."
SK-A-2317.jpg,"Italian landscape. On the road is a cart drawn by oxen, along the way a shepherd with cattle."
SK-A-4233.jpg,"Portrait of Eva Visscher, the wife of the painter Michiel van Musscher. Seated, half-length, in a window formed by drapery and a basement. Left Minerva with lance, right two putti. Pendant of SK-A-4232."
SK-A-4401.jpg,"Portrait of a girl, presumably a daughter of George II, King of England (possibly Anna of Hanover (1709-59), future wife of Prince William IV). Bust, to the left, facing. Part of the portrait miniatures collection."
SK-A-3532.jpg,"Pasture landscape, descending left to a puddle."
SK-C-1550.jpg,"The marriage trap, allegory of marriage. Couples walk arm in arm into a large trap or safety net. Cupid sits in the middle. Bottom left putti, including a black putto, dance to the music of a satyr. Men and women walk around the trap, Death is swinging a cleaver on the right."
SK-A-4846.jpg,"Silhouette portrait of a boy. Bust, to the right. Part of the portrait miniatures collection."
SK-A-3557.jpg,Four cows. Study of standing and lying cows.
SK-A-1469.jpg,"Portrait of Pieter Willemsz Verhoeff (c. 1573-1609). Captain (1600) and commander (1607) with the Dutch East India Company. Killed on Banda. Bust, almost facing. Around the chest a multiple gold chain with medallion, in the right background a seascape with ships. Top left the family coat of arms."
SK-A-1611.jpg,"The prophet Elisha is mocked by a group of children. The children point, laugh and twitch at a male figure who walks out of the picture to the left."
SK-A-32.jpg,"Ruth, kneeling on the ground, is addressed by Boas. In the background, grain is being harvested."
SK-A-2661.jpg,"A seagoing vessel sails into an inland waterway, on the left a botter, in the foreground a man in a rowing boat. On the other side of the water is a large farm."
SK-A-1668-2.jpg,"Right side panel of a triptych. On the inside the portrait of Elisabeth Canneel, kneeling in adoration in a landscape. Her family coat of arms on the outside."
SK-A-1717.jpg,"Portrait of the shipowner Gillis Hooftman (1521-81) with his wife Margaretha van Nispen (born 1545). Knees, both standing in a room in front of a table on which lie a clock, gloves and a letter."
SK-A-727.jpg,"John the Evangelist writing on the island of Patmos. In heaven Mary appears standing on the seven-headed dragon. John has a pen in his right hand, an open book in his left. An angel holds up an inkwell. In the right foreground two putti embracing each other. On the left an eagle on a book."
SK-A-2974.jpg,Sitting girl with cherries in the hands.
SK-A-4599.jpg,"Portrait of Matthijs van de Merwede (1625-after 1677), lord of Clootwijck. Poet in Dordrecht. Bust in oval, profile to the left. Part of a collection of portraits of Dutch poets."
